id,text,aspect_category_now,ac_polarity
708,"isa place kA interior best hai jise maiMne kahIM W'burg ke northside meM dekhA hai, aura Apa vahAM jise bhI lAeMge vaha impress hogA|",['ambience'],['positive']
978,Food years se consistantly bana rahA hai aura yaha Apako kabhI nirAza nahIM karegA|,['food'],['positive']
1029,maiMne sashimi plate kI bhinnatA ko satisfying - tAz2A aura yummy pAyA|,['food'],['positive']
3470,"aura forget ki tuma mere under kyA par3hate ho, atmosphere utanA bhI bad nahIM hai|",['ambience'],['neutral']
3034,"apanA time, yA money waste mata karo !!",['anecdotes/miscellaneous'],['negative']
3180,"ve customer's health kI jyAdA ciMtA nahIM karate, sirpha money kamAnA cAhate haiM|",['anecdotes/miscellaneous'],['negative']
163,"hama lagAtAra apanA conversation nahIM kara pA rahe the kyoMki hama waitress aura servants dvArA hameM routinely order dene ke lie interrupt kara rahe the aura hameM hint kara rahe the ki hama bahuta adhika time le rahe haiM - amazing, hama basa baiTha gae|",['service'],['negative']
1017,Sometimes mujhe acchA food aura ok service milatI hai|,"['food', 'service']","['positive', 'neutral']"
3277,hamane just Kai meM khAyA aura disappointed the|,['anecdotes/miscellaneous'],['negative']
757,"yaha place una people ke lie hai jo mediocre food, noise aura apane fellow bridge aura tunnel folks ke logoM ke sAtha rahane kA eka chance dete haiM|","['food', 'ambience', 'price']","['neutral', 'negative', 'negative']"
923,yaha eka great surprise thA|,['anecdotes/miscellaneous'],['positive']
472,"Chicken dish ke bAre meM complain karane para, manager hameM yaha batAne ke lie AyA, ki pahale kabhI kisI ne complain nahIM kI, aura hameM yaha nahIM patA thA ki dish kA taste kaisA honA cAhie|","['Service', 'food']","['negative', 'negative']"
2223,Food spicy aura svAdiSTa thA|,['food'],['positive']
849,maiM apane fiance ke sAtha Tuesday evening ko gayA thA|,['anecdotes/miscellaneous'],['neutral']
3196,yaha wonderful thA|,['anecdotes/miscellaneous'],['positive']
3131,mujhe basa ye saba hype samajha meM nahIM AtA ...,['anecdotes/miscellaneous'],['negative']
1140," Anyways, yadi Apa neighborhood meM good food khAne ke lie gae haiM, to maiM Tamari ke street para jAne ke alAvA apanA time waste nahIM karUMgA|",['food'],['negative']
2337,Dahkin prix fixe lunch aura buffet bhI offer karatA hai|,['food'],['neutral']
2920,I don't get it either.,['anecdotes/miscellaneous'],['negative']
1619,"ve glasses aura bottle lAe, aura bottle ko hamArI table para chor3a gae|",['service'],['negative']
1304,"hamane actually meM 10% tip dI (jo hamane mediocre food aura service ke bAvajUda kabhI nahIM kiyA), kyoMki hamane pUrI taraha se ripped off feel kiyA|","['food', 'service', 'price']","['neutral', 'neutral', 'negative']"
1335,"Food ko enjoy karane ke daurAna, hama poor service se bahuta disappoint the (waiter bahuta competent nahIM thA aura service dhImI thI) aura remorse kI kamI thI|","['food', 'service']","['positive', 'negative']"
2545,maiM eka ke lie phira unheM kabhI patronize nahIM karUMgA|,['anecdotes/miscellaneous'],['negative']
1821,maiM isa great pizzeria ko lekara Thokara khAyA kyoMki maiMne apane nae neighborhood ko explore kiyA|,['anecdotes/miscellaneous'],['positive']
880,"Restaurant ke bAre meM bahuta sArI great things sunane ke bAda, aura daily basis para ise pass karake ke lie, hamane try karane kA decided kiyA|",['anecdotes/miscellaneous'],['neutral']
1381,Tried the pad see ew on the recommendation of the last reviewer since it's one of my favorite dishes.,['food'],['neutral']
581,We'd go back again,['anecdotes/miscellaneous'],['positive']
1840,The location is perfect.,['ambience'],['positive']
2702,"Guacamole+shrimp appetizer asala meM kamAla thA, hama donoM ke hI pAsa filet thA, jo kAphI acche, frites ke sAtha AyA thA, jo pasaMda nahIM AyA, lekina filet itanA acchA, ki hama donoM meM se kisI ne bhI care nahIM kiyA|",['food'],['conflict']
1363,yaha food asian-air fusion hai.,['food'],['neutral']
2137,"The chicken pot pie apavAda hai, cheeseburger bar3A aura delictable, aura service professional ko garma cAhie|","['food', 'service']","['positive', 'positive']"
3238,lekina eka lazy Saturday night ko calanA baMda kara diyA|,['anecdotes/miscellaneous'],['neutral']
558,kucha Italian employees jo zAyada best English nahIM bolate haiM lekina mere lie yaha experience meM add hotA rahatA hai|,['service'],['conflict']
3597,"maiMne kabhI restaurant meM nahIM khAyA, hAlAMki, maiM reviews par3hane ke bAda last week meM khAne nikAlA|",['anecdotes/miscellaneous'],['neutral']
1099,eka bAra dinner ke lie aura eka bAra brunch ke lie|,['anecdotes/miscellaneous'],['neutral']
2042,Not worth the prices.,['price'],['negative']
1114,"Apake enter ke moment se Apake walk out ke moment taka, mitravata aura sahAyaka staff basa zAnadAra the|",['service'],['positive']
233,Service acchI thI aura food wonderful hai|,"['food', 'service']","['positive', 'positive']"
1832,mere kevala friends haiM|,['anecdotes/miscellaneous'],['neutral']
3276,use excellent service aura advice ke lie 10 mile|,['service'],['positive']
2863,Please apane Apa ko frustration se bacAeM|,['anecdotes/miscellaneous'],['negative']
2477,aura maiM snacking kahatA hUM kyoMki yaha really meM eka proper dinner hone ke lie set nahIM hai|,['ambience'],['conflict']
1095,isa restaurant meM zAnadAra live jazz ke sAtha quality of food isa place ko perfect 10 banAtI hai!,"['food', 'ambience']","['positive', 'positive']"
696,"maiMne Saul meM kaI bAra khAyA hai, food hamezA consistently, outrageously acchA hotA hai|","['food', 'anecdotes/miscellaneous']","['positive', 'neutral']"
3256,aura isakA comparison Chinatown restaurants se karanA fair nahIM hai|,['anecdotes/miscellaneous'],['neutral']
801,hara course agale se better thA|,['food'],['positive']
3431,"Cheap nahIM, para itanA expensive bhI nahIM|",['price'],['conflict']
1240,"Apparently, acchA cook taba kAma karatA hai|",['food'],['positive']
955,maiM pleasantly suprise huA|,['anecdotes/miscellaneous'],['positive']
1787,Yellowtail bhI particularly acchI thI|,['food'],['positive']
2131,Family kI taraha sabakA welcome hai|,['service'],['positive']
2349,maiMne zAnadAra salad with perfectly marinated cucumbers and tomatoes with lots of shrimp and basil ke sAtha clams oreganta khAyA|,['food'],['positive']
2412,"Spice kamAla kA hai, menu ke sAtha modern aura cool hai jo Apake wallet ko hurt nahIM karegA|","['ambience', 'price']","['positive', 'positive']"
714,bahuta affordable aura zAnadAra ambient!,"['ambience', 'price']","['positive', 'positive']"
3057,Look elsewhere.,['anecdotes/miscellaneous'],['negative']
3002,"adhika Avazyaka, sushi rivals Tokyo meM sabase acchA hai|",['food'],['positive']
2616,maiMne kabhI bhI aisA cheescake nahIM khAyA hai|,['food'],['positive']
2969,"Bill thor3A high hai, lekina isake lie worth hai|",['price'],['conflict']
3521,Everyone I bring here always loves it.,['anecdotes/miscellaneous'],['positive']
2099,Worth a visit.,['anecdotes/miscellaneous'],['positive']
2792,eka asala dissapointment.,['anecdotes/miscellaneous'],['negative']
837,People ambience ko lekara kyoM rave karate haiM|,['ambience'],['negative']
348,Great sushi experience.,['food'],['positive']
1956,"yadi Apa decent price para eka great meal kI talAza meM haiM, to Del Frisco's jAe~!","['food', 'price']","['positive', 'positive']"
2039,ve rice ke lie $ 6.00 charge karate haiM|,['price'],['negative']
812,Food delicious thA aura waiter incredibly helpful aura attentive thA (yaha mAnakara hama vahA~ first hour ke lie kevala ekabAra the)|,"['food', 'service']","['positive', 'positive']"
2970,phira se definitely visit kareMge|,['anecdotes/miscellaneous'],['positive']
1004,bilakula Battery Park City ke trip ke lAyaka hai!,['anecdotes/miscellaneous'],['positive']
1204,"zAyada yaha food eka Upper East Side resident ke lie extreme mAnA gayA hai, lekina hama meM se adhikatara loga jo actually meM ethnic food khA cuke haiM, yaha simply dull hai|",['food'],['conflict']
3493,"Ambience delightful hai, service truTihIna hai|","['service', 'ambience']","['positive', 'positive']"
503,"Service zAnadAra thI, aura AC ne bhI bahuta acchA kAma kiyA (thank God, yaha hot thA!)|","['service', 'ambience']","['positive', 'positive']"
2094,Tasty lekina expensive hai|,"['food', 'price']","['positive', 'negative']"
1307,to maiMne socA ki kyoM na ise a bit change kiyA jAe|,['anecdotes/miscellaneous'],['neutral']
2602,P.S. Please mere family meM kisI ko na batAeM ki maiM vahAM khAtA hUM|,['anecdotes/miscellaneous'],['neutral']
1213,maiM isa area meM relatively nayA hU~ aura 2nd para eka bagel lene ke lie try kiyA aura service se disappoint ho gayA aura mujhe lagA ki food pricey side para bahuta adhika thA|,"['anecdotes/miscellaneous', 'service', 'price', 'food']","['neutral', 'negative', 'negative', 'negative']"
1281,zAnadAra atmosphere aura hara bit ke lie worth hai|,['ambience'],['positive']
1537,hameM isa restaurant meM sabase unpleasant experience huA|,['anecdotes/miscellaneous'],['negative']
2262,"Spicy tuna roll unusually acchA aura rock shrimp tempura zAnadAra thA, share karane ke lie kamAla kA appetizer thA! ",['food'],['positive']
1738,Great staff.,['service'],['positive']
1117,"isa prakAra ke delightful dinner ke experience ko finish karane ke lie Apake pAsa dessert honA cAhie, vizeSa karake White Chocolate Bread Pudding with Gelato and hot chocolate.",['food'],['positive']
306,Banana tower bhI eka zAnadAra dessert hai|,['food'],['positive']
2112,maiM apane friends ke sAtha last saturday ko vahAM gayA thA|,['anecdotes/miscellaneous'],['neutral']
1901,"kamAla kA vibe, bahuta sAre people.",['ambience'],['positive']
2422,"mujhe Mamoun's food bhI pasaMda hai, lekina sAtha-sAtha, Kati Rolls Upara se sirpha tastier food ko produce karate haiM|",['food'],['conflict']
200,Just an odd group.,['anecdotes/miscellaneous'],['neutral']
1400,mujhe yaha place pasaMda hai!,['anecdotes/miscellaneous'],['positive']
1019,yaha consistent nahIM hai|,['anecdotes/miscellaneous'],['negative']
2793,lekina vaha icing on the cake nahIM thA: eka tiramisu jo resembled nahIM thA jaisA dikhatA thA|,['food'],['negative']
2332,kamAla kA food aura prices bahuta hI reasonable haiM|,"['food', 'price']","['positive', 'positive']"
215,Wine list bar3A nahIM hai lekina def acche se selected hai,['food'],['conflict']
2961,"paryApta portions meM tAjA, prAmANika, french cuisine.",['food'],['positive']
2085,Vegetarian entree kA eka (Abby's treasure) actually kAphI surprise karane vAlA thA - yaha svAdiSTa aura watermelon meM assortment of fresh mushrooms and vegetables thA|,['food'],['positive']
2457,"aura staff bhI young, energetic aura hot hai !!!!",['service'],['positive']
1595,NYC ke visit para 45 months pahale hamane Naples meM zAnadAra meal khAyA thA|,['food'],['positive']
2150,Good drink.,['food'],['positive']
2443,"zAnadAra food (spinach and corn dumplings aura massamman curry), bahuta friendly aura koI bakavAsa service nahIM aura eka clean aura funky bathroom.","['food', 'service', 'ambience']","['positive', 'positive', 'positive']"
3706,kyA vaha friday night thI|,['anecdotes/miscellaneous'],['neutral']
2010,hamAre yahA~ restaurant week ke night dinner meM girls thIM|,['anecdotes/miscellaneous'],['neutral']
1719,maiM ise recommend karatA hU~!,['anecdotes/miscellaneous'],['positive']
3101,enough said!,['anecdotes/miscellaneous'],['neutral']
255,merA chow fun and chow see vAstava meM bland aura oily thA|,['food'],['negative']
3553,"hAlA~ki hamane bhI notice kiyA, ki kucha tables naan kI jagaha pita jaise dikhate the|",['service'],['negative']
315,"maiMne bAkI menu para eka naz2ara nahIM DAlA, lekina oysters fantastic thA|",['food'],['positive']
3282,usake bAda home meM banA grilled cheese zAnadAra thA!!,['food'],['negative']
1883,hameM pleasantly greet kiyA gayA thA|,['service'],['positive']
2219,Red sliding doors anokhe ho sakate haiM lekina ve outside se ThaMDe air ko block off nahIM karate haiM|,['ambience'],['negative']
666,"bar3hiyA service, bar3hiyA food.","['food', 'service']","['positive', 'positive']"
1910,"Food mahaMgA hai, lekina hara bite worth hai|","['price', 'food']","['negative', 'positive']"
1018,"kabhI mujhe bad food aura bad service milatI hai, kabhI mujhe good food aura bad service milatI hai|","['food', 'service']","['conflict', 'negative']"
39,"jaba hama finally baiThe the to hamArI waitress hamAre order ke lie do bAra AI, 1 hamAre order ke lie aura 2-hameM check karane ke lie|","['service', 'anecdotes/miscellaneous']","['negative', 'negative']"
2247,Summer meM bAhara eka terrace para khAeM (Suan kI eka aura great feature) !!!,['ambience'],['positive']
2689,"bilakula, recommendation, Avazyaka hai!",['anecdotes/miscellaneous'],['neutral']
1959,hameM aprox bar meM wait karanA par3A|,['service'],['negative']
2943,"Yeah, it's that good.",['anecdotes/miscellaneous'],['positive']
3228,"yadi Apa seafood ko love karate haiM, to Apa isa place ko bhI love kareMge!",['food'],['positive']
1837,"acchI, teja service.",['service'],['positive']
2333,Upper east kI tarapha kucha affordable aura svAdiSTa Indian restaurant meM se Dakshin eka hai|,"['food', 'price']","['positive', 'positive']"
1296,ve hara time alaga prices charge karate haiM|,['price'],['negative']
2028,"maiM aura mere friends ne last night eka zAnadAra cheese ke sAtha aura eka delicious, Artisanal meM eka nae summer menu ko Az2amAyA|","['food', 'anecdotes/miscellaneous']","['positive', 'positive']"
2810,"isalie maiM yahA~ phira back A rahA hU~, jitanA maiM kara sakatA hU~|",['anecdotes/miscellaneous'],['positive']
3293,maiM bAra-bAra back jAtA rahA hU~|,['anecdotes/miscellaneous'],['positive']
343,yaha obvious hai ki restaurant meM kisI ko bhI Japanese cuisine ke bAre meM koI idea yA experience nahIM hai|,['food'],['negative']
165,"svayaM food ke terms meM hI -- special kucha nahIM, hamane khuda ko kaI appetizers taka limited kara rakhA hai|",['food'],['neutral']
2508,Fri aura Sat ko Jazz bands pasaMda hai|,['ambience'],['positive']
3659,"Overall, excellent restaurant!",['anecdotes/miscellaneous'],['positive']
1886,Service ThIka thI|,['service'],['neutral']
3512,"jaba unase pUchA gayA ki other thai restaurants meM isakI tulanA meM eka certain dish kaise prepare kiyA jAtA hai, to unhoMne javAba diyA ki yaha Mcdonald's nahIM hai, hara place para cIjeM alaga taraha se banatI hai, jabaki yaha samajhA jA sakatA hai ki hara jagaha indeed different hai, customers ke lie uncourteous aura downright rude hone kI AvazyakatA nahIM thI|","['service', 'anecdotes/miscellaneous']","['negative', 'negative']"
538,maiMne first time yahA~ khAyA aura absolutely pasaMda kiyA!,['anecdotes/miscellaneous'],['positive']
3156,"hAlAMki aMdara baiThane ke lie expect na kareM, kevala kucha tables haiM aura ve always full rahate haiM|",['ambience'],['negative']
1947,"Staff accomodate kara rahA hai, ambiance exciting aura abhI taka relax hai, aura food isa world se bAhara kA hai!","['food', 'service', 'ambience']","['positive', 'positive', 'positive']"
2736,yaha neighborhood meM merA favorite place hai|,['anecdotes/miscellaneous'],['positive']
669,But too far east!,['anecdotes/miscellaneous'],['negative']
677,Satisfying.,['anecdotes/miscellaneous'],['positive']
2551,Highly Highly Highly recommended!,['anecdotes/miscellaneous'],['positive']
2878,"yaha place East Village meM rahane ke lie kAphI cool hai, lekina French Apako yaha feel karane ke lie enough hai ki Apa Paris ke bistro ke pIche kI alley meM ho sakate haiM|",['ambience'],['positive']
2115,"lekina jaba hamane menu ko dekhA, to bahuta sAre choices nahIM the, unameM se adhikAMza appetizer section meM dumplings the|",['food'],['negative']
753,mere 3rd time ke bAda manager ne mujhe yAda kiyA aura eka usual customer kI taraha treat kiyA|,['service'],['positive']
1767,Fish bahuta hI fresh hai|,['food'],['positive']
634,Service aura food kI quality kI tulanA meM prices sastI thIM|,"['price', 'service', 'food']","['positive', 'positive', 'positive']"
2136,"yaha hamAre afternoon theater ke lie bilakula perfect quiet, relaxing aura delicious accompaniment thA|","['food', 'ambience']","['positive', 'positive']"
1039,"The decor is really blah, and not at all hip or happening.",['ambience'],['negative']
2722,Apa Red Eye Grill meM wrong nahIM jA sakate|,['anecdotes/miscellaneous'],['positive']
1547,yaha owner's kA first venture lagatA hai aura yaha dikhAtA hai|,['anecdotes/miscellaneous'],['negative']
2597,"maiM pizzeria owners kI eka family se AtA hUM, aura maiM almost yaha kahate hue ashamed hU~ ki Fornino's ke pizza ne mere families receipies ko barbAda kara diyA hai|",['food'],['positive']
1740,maiM month meM twice jAtA hU~|,['anecdotes/miscellaneous'],['neutral']
2160,unake pAsa different cream cheeses kA eka vizAla selection hai aura unake sabhI salads zAnadAra haiM|,['food'],['positive']
3437,Lobster sandwich acchA hai aura spaghetti with Scallops and Shrimp bar3hiyA hai|,['food'],['positive']
3140,"Dim sum delectable hai, jabaki wallet ke lie prices kAphI easy hai|","['food', 'price']","['positive', 'positive']"
2027,City jAne ke lie million acche places haiM|,['anecdotes/miscellaneous'],['negative']
1375,I love it.,['anecdotes/miscellaneous'],['positive']
1329,"hamAre pAsa 9pm taka kA reservations thA, lekina 10:15pm taka nahIM baiThe the|","['service', 'anecdotes/miscellaneous']","['negative', 'negative']"
3198,hamAre pAsa Pam's special fried fish thI aura yaha zAnadAra thI|,['food'],['positive']
294,Three strikes aura yaha restaurant baMda ho jAegA|,['anecdotes/miscellaneous'],['negative']
3304,mere boyfriend ke pAsa New England Chowder thA yaha acchA thA lekina mujhe lagatA hai ki award Lobster Bisque ko jAnA cAhie|,['food'],['positive']
3608,"isalie, vahA~ thor3I inconsistency hai lekina phira bhI, donoM hI pizzas really acche the|",['food'],['conflict']
831,mujhe isa food ke lie kahanA cAhie ki yaha little pricey hai kyoMki yaha utanA spectacular nahIM dikhatA thA|,['price'],['negative']
271,French indian fusion ke ye innovators dishes banAne kA eka great job karate haiM jo abhI bhI accessible hone ke sAtha possibly interesting hai|,['food'],['positive']
551,"hama worried the ki hameM aMdara jAne meM trouble hogA, lekina kisI taraha se short wait karake manage kiyA|","['anecdotes/miscellaneous', 'service']","['positive', 'positive']"
3709,merI wife ke pAsa fried shrimp thI jo huge aura use bahuta pasaMda hai|,['food'],['positive']
386,"sabakucha jo maiMne khAyA good thA, aura maiM eka eater hU~|",['food'],['positive']
1704,Food ke lie kisI ko Lucky Strike nahIM jAnA cAhie|,['food'],['negative']
3689,hama kevala eka appetizer aura cheese fondue ke mAdhyama se pA sakate haiM|,"['food', 'anecdotes/miscellaneous']","['neutral', 'neutral']"
2142,"usa matter ke lie saba kucha try karo, yaha sabhI good hai|",['food'],['positive']
2372,isa place para regular Akara happy hU~ aura kisI ko bhI warmly ise recommend karatA hU~|,['anecdotes/miscellaneous'],['positive']
2253,Green curry ko Az2amAe~!!!,['food'],['positive']
2698,hamAre reservation ke time bhI hameM promptly baiThAyA gayA thA aura service bahuta quick aura professional thA|,['service'],['positive']
2496,"Apako rarely hI kabhI seat ke lie wait karanA par3atA hai aura currys (massaman, green, red) flavor se full hotA hai aura agara Apa ise cAhate haiM to ye super spicy banate haiM|","['food', 'service']","['positive', 'positive']"
1804,maiM agree karatA hU~|,['anecdotes/miscellaneous'],['neutral']
2657,"pichale memorial day, maiMne reservations karane ke lie try kiyA, lekina batAyA gayA ki vo usa weekend close ho gayA thA (interesting, lekina...)|","['anecdotes/miscellaneous', 'service']","['negative', 'negative']"
920,Food acchA thA|,['food'],['positive']
304,maiMne saba kucha enjoy kiyA hai jo bhI maiMne pAyA hai aura fish bahuta fresh hai aura hamezA great tarIke se prepare kiyA gayA hai|,"['Food', 'anecdotes/miscellaneous']","['positive', 'positive']"
3225,maiM particularly unake yellowfun tuna aura unake mussel selection ko pasaMda karatA hUM|,['food'],['positive']
2971,Recommended.,['anecdotes/miscellaneous'],['positive']
921,Place nice aura calm thA|,['ambience'],['positive']
532,Cheese plate 10$ meM eka varied delight aura zAnadAra bargain hai|,"['food', 'price']","['positive', 'positive']"
553,"jaba hama baiTha gae, to hameM great aura fast service milI|",['service'],['positive']
1681,"adhikAMza servers bahuta attentive, friendly aura kAphI attractive haiM|",['service'],['positive']
1734,Service is average.,['service'],['neutral']
2558,lekina unhoMne sabhI typical pizzeria faves aura kucha kamAla ke specials Godmother pizza (a sort of traditional flat pizza with an olive oil-brushed crust and less tomato sauce than usual) ke lie acchA job kiyA hai|,['food'],['positive']
1522,Go girls!!!,['anecdotes/miscellaneous'],['positive']
2715,"Steak acchI hai, fish acchI hai aura sushi surprisingly zAnadAra thI|",['food'],['positive']
120,purAne school New world se milatA hai,['anecdotes/miscellaneous'],['neutral']
2034,"Number 1 bane rahane ke lie, isa place para apane so called reputation ko truly earn karane ke lie bahuta se work karane haiM|",['anecdotes/miscellaneous'],['negative']
1208,eka East side vAlA eka west side vAle kI tulanA meM jyAdA acchA hai|,['anecdotes/miscellaneous'],['neutral']
2148,They all know you.,['service'],['positive']
2020,hamane dinner surprisingly light aura flaky apple tarte tatin ke sAtha khatma kiyA|,['food'],['positive']
1768,Waitstaff bahuta friendly haiM|,['service'],['positive']
302,yaha restaurant kitanA zAnadAra place hai|,['anecdotes/miscellaneous'],['positive']
3052,"eka bAra jaba Apa Cosette meM step rakhate haiM, to Apa miraculously eka choTe, off-the-beaten path Parisian bistro meM hote haiM|",['ambience'],['neutral']
569,Terrible experience.,['anecdotes/miscellaneous'],['negative']
658,mujhe yaha place pasaMda hai|,['anecdotes/miscellaneous'],['positive']
2827,"Food average se kama thA, service pathetic thI, koI bhI ambience nahIM thA|","['food', 'service', 'ambience']","['negative', 'negative', 'negative']"
1585,maiMne REALLY meM ACTORS dvArA kie gae SHOWS ko ENJOY kiyA|,['ambience'],['positive']
2108,yaha definintely merA sabase least favorite hai|,['anecdotes/miscellaneous'],['negative']
3452,mujhase friends ne mermaid inn ko check out karane ke lie kaI months se urge kara rahe hai|,['anecdotes/miscellaneous'],['neutral']
412,Miso soup meM flavor kI kamI thI aura fish unfortunately pahale kI taraha prepared nahIM thA|,['food'],['negative']
3675,"hara bAra maiM aura mere husband vahAM jAte haiM, hama kabhI disappoint nahIM hue|",['anecdotes/miscellaneous'],['positive']
2154,maiMne yaha best bagels khAye haiM|,['food'],['positive']
223,hama disappointed nahIM hai|,['anecdotes/miscellaneous'],['positive']
1964,"$ 2 filets ke lie $ 160, 2 sides, eka appetizer aura drinks.","['food', 'price']","['neutral', 'neutral']"
3380,"jabaki prices kucha bhI special nahIM haiM, lekina portions bahuta huge hai|","['price', 'food']","['positive', 'positive']"
718,"hAlAMki, mujhe lagatA hai ki yaha place eka acchA hang out spot hai|",['ambience'],['positive']
596,"Rao eka acchA restaurant hai, lekina yaha kucha special nahIM hai|",['anecdotes/miscellaneous'],['neutral']
523,Wine list extensive aura impressive hai|,['food'],['positive']
1497,hamAre pAsa sabase wonderful waitress thI|,['service'],['positive']
2861,"jabaki isa choTe se bistro ke staff bahuta friendly haiM, maiMne kabhI adhika incompetency ko experience nahIM kiyA hai|",['service'],['conflict']
876,"jaba hama 8:00 baje ravAnA hue, to yaha packed aura noisy thA|","['anecdotes/miscellaneous', 'ambience']","['neutral', 'negative']"
1116,"Zucchini aura mashed potatoes ke sAtha garlic aura butter kA blend hai, jo Apake mouth meM simply melt ho jAtA hai|",['food'],['positive']
3001,Staff courteous aura friendly hai|,['service'],['positive']
1058,Never fails to please.,['anecdotes/miscellaneous'],['positive']
2067,"Decor acchI hai, hAlAMki service spotty ho sakatI hai|","['service', 'ambience']","['positive', 'positive']"
2491,"Rushed service ke alAvA, hama food aura drinks se bahuta impressed the|","['food', 'service']","['positive', 'negative']"
2703,Will absolutely visit again.,['anecdotes/miscellaneous'],['positive']
2895,maiM isa place ko kisI aise ko recommend karUMgA jo eka fine Indian dining experience kI talAza meM hai jo definitely Apake dollar ke lie eka value hai|,"['anecdotes/miscellaneous', 'price', 'food']","['positive', 'positive', 'positive']"
59,"aura apane Pub atmosphere ke sAtha, ve mere kids ke lie bhI great the!",['ambience'],['conflict']
1650,yaha big draw Apa sabhI ko yahA~ $ 19.95 para sushi de sakate haiM!,['price'],['positive']
1432,maiM NYC meM Grand Sichuan restaurant ko sabase acchA mAnatA hUM|,['anecdotes/miscellaneous'],['positive']
1527,hamane 50 $ spent kie definitely apane friends ke sAtha vApasa A jAegA !!!,"['anecdotes/miscellaneous', 'price']","['positive', 'positive']"
1926,mere birthday para last night meM Village gae|,['anecdotes/miscellaneous'],['neutral']
1835,"kucha workers mujhe ignore karake aura female customers se bAta karate haiM, other times, unhone mere order ko skip kara diyA hai|",['service'],['negative']
208,Usually specials bhI kAphI acche hote haiM|,['food'],['positive']
85,Chocolate mud cake (warmed) ko dulce de leche gelato ke 2 scoops ke sAtha Az2amAeM|,['food'],['positive']
909,hamane NY Restaurant Week ke daurAna Orsay kA daurA kiyA aura unake $ 35 menu ko Az2amAyA|,['anecdotes/miscellaneous'],['neutral']
804,"Restaurant week ke lie yahA~ AyA thA, jyAdA save nahIM kiyA, lekina phira bhI great thA|","['anecdotes/miscellaneous', 'price']","['conflict', 'conflict']"
1153,Would NEVER go back there.,['anecdotes/miscellaneous'],['negative']
769,hama tInoM binA kisI reservations ke eka week night meM lagabhaga 5:30 baje dinner para gae|,['anecdotes/miscellaneous'],['neutral']
3026,"Blond wood decor bahuta soothing hai, premium sake jabardasta aura service great hai|","['food', 'service', 'ambience']","['positive', 'positive', 'positive']"
661,Usually eka wait hai lekina yaha isake lie well worth hai|,['anecdotes/miscellaneous'],['conflict']
1437,"sAvadhAna, jaba ve spicy kahate haiM, to unakA matalaba spicy hI hai!",['anecdotes/miscellaneous'],['neutral']
1062,"kamI kevala itanA - ve Apake bagel ko toast nahIM kareMge, aura ve bagel ke lie eggs nahIM banAte haiM|",['service'],['negative']
552,hamezA kI taraha jaba hamane wait kiyA to hame eka zAnadAra glass of wine milA|,['food'],['positive']
509,Service bahuta acchI aura warm thI|,['service'],['positive']
2318,maiMne dinner meM chicken tikka-masala aura kucha garlic naan khAyA|,['food'],['neutral']
1965,"jaisA ki anya ne kahA hai, expect nA kareM ki restaurant Apake lie ise eka romantic night out banA degA aura hA~, eka busy restaurant meM Apako wait karane kI AvazyakatA ho sakatI hai|","['ambience', 'service']","['negative', 'negative']"
3317,Food acchA thA aura new york city skiline kA view zAnadAra thA yahAM taka ki maiM taba foggy rainy day meM gayA thA|,"['food', 'ambience']","['positive', 'positive']"
1745,"aura, kyoMki yaha bahuta thin hai, yaha quickly cold ho jAtA hai aura yaha itanA filling nahIM hai|",['food'],['negative']
3527,Food apane menu description jaisA bilakula nahIM hai|,['food'],['negative']
1387,eka memorable aura repeatable experience ke lie Chicken with Cashew Nuts yA Pad Se-Ew ko Az2amAe~|,['food'],['positive']
3629,Pizza kevala O.K. hai|,['food'],['neutral']
3023,maiM aba yahAM twice A cukA hUM|,['anecdotes/miscellaneous'],['neutral']
2620,"Service thor3I slow thI, lekina ve bahuta friendly the|",['service'],['conflict']
3106,"hAlAMki, maiM isa restaurant ke extraordinary hype ko nahIM samajhatA hU~|",['anecdotes/miscellaneous'],['negative']
262,yaha eka choTA cute restaurant hai|,['ambience'],['positive']
606,I will be returning.,['anecdotes/miscellaneous'],['positive']
46,Food midtown kI tulanA meM average se jyAdA hai aura city ke kucha anya Heartland Breweries kI tulanA meM slightly better hai|,['food'],['positive']
1301,Food ekadama se horrible thA!,['food'],['negative']
1559,"Food premises meM cooked nahIM lagatA hai, lekina eka high turnover hai isalie yaha pretty fresh hai|",['food'],['conflict']
3648,Restaurant gaMdA aura unkempt thA|,['ambience'],['negative']
3705,Nice place though.,['anecdotes/miscellaneous'],['positive']
1051,cetAvanI: Mizu visit ke bAda Apako anya Japanese restaurants meM dine karanA difficult ho sakatA hai!,['anecdotes/miscellaneous'],['positive']
3539,"anya Indian restaurants kI taraha, ve bhI customers ko door para attract karane ke lie dinner special kA upayoga karate haiM|",['anecdotes/miscellaneous'],['neutral']
1648,yaha eka small restaurant hai isalie early jAo aura yaha nice aura quiet hogA - dera se jAo aura ise pack kiyA jAegA!,['ambience'],['conflict']
3134,"People with carts of food Apako nahIM samajhate kyoMki ve English nahIM bolate haiM, unakA kAma Apako delicious food denA hai jise Apa point karate haiM|","['anecdotes/miscellaneous', 'service', 'food']","['neutral', 'negative', 'positive']"
2643,"Crackling calamari salad, jo usually kaI restaurants meM eka cheap dessert hai, crispy aura lightly dressed hai|",['food'],['positive']
3021,hameM staff se kabhI koI problems nahIM hai lekina maybe hama lucky rahe haiM?,['service'],['positive']
574,Moderate prices.,['price'],['neutral']
